batsman_id,match_dt,lastN_runs,lastN_avg,lastN_sr,lastN_boundary_pct,career_runs,career_avg,career_sr,lastN_caught,lastN_bowled,lastN_lbw,lastN_stumped,lastN_run out,lastN_caught and bowled,lastN_retired not out,lastN_retired hurt,lastN_hit wicket,lastN_retired out
1870357.0,2023-11-23,284.0,94.66666666666667,168.0473372781065,20.118343195266274,577,38.46666666666667,133.5648148148148,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1870357.0,2023-11-26,332.0,110.66666666666667,161.16504854368932,19.902912621359224,629,39.3125,132.98097251585622,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1870357.0,2023-12-08,315.0,105.0,161.53846153846155,18.974358974358974,648,38.11764705882353,132.51533742331287,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1870357.0,2024-01-12,275.0,68.75,151.93370165745856,18.23204419889503,709,39.388888888888886,133.5216572504708,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1870357.0,2024-02-23,150.0,30.0,129.31034482758622,16.379310344827587,709,37.31578947368421,133.2706766917293,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1870357.0,2024-02-25,143.0,28.6,133.6448598130841,18.69158878504673,720,36.0,133.58070500927644,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1872198.0,2022-08-25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872198.0,2022-08-28,45.0,9.0,180.0,40.0,9,9.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872198.0,2022-08-29,205.0,82.0,170.83333333333331,25.0,82,82.0,170.83333333333331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872198.0,2022-09-17,146.66666666666666,44.0,144.2622950819672,19.672131147540984,88,44.0,144.2622950819672,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872198.0,2022-09-21,153.75,41.0,151.85185185185185,22.22222222222222,123,41.0,151.85185185185185,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872198.0,2023-06-10,127.0,31.75,147.67441860465115,20.930232558139537,127,31.75,147.67441860465115,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872198.0,2023-06-13,170.0,42.5,161.9047619047619,22.857142857142858,179,35.8,162.72727272727272,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1872198.0,2023-06-18,97.0,19.4,146.96969696969697,21.21212121212121,179,29.833333333333332,157.01754385964912,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1872198.0,2023-06-21,97.0,19.4,159.01639344262296,22.950819672131146,185,26.428571428571427,151.63934426229508,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1872198.0,2023-11-29,84.0,16.8,137.70491803278688,16.39344262295082,207,25.875,145.77464788732394,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2021-02-19,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2021-02-26,5.0,0.0,100.0,0.0,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2021-02-28,5.0,0.0,66.66666666666666,0.0,2,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2021-10-23,5.0,3.0,37.5,0.0,3,3.0,37.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2022-06-14,3.75,1.5,30.0,0.0,3,1.5,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2022-06-17,14.0,4.666666666666667,77.77777777777779,5.555555555555555,14,4.666666666666667,77.77777777777779,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2022-07-27,13.0,3.25,68.42105263157895,5.263157894736842,14,3.5,70.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2022-09-28,16.0,4.0,72.72727272727273,4.545454545454546,18,4.5,72.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2023-01-17,56.0,14.0,107.6923076923077,15.384615384615385,59,11.8,98.33333333333333,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2023-01-20,73.0,18.25,121.66666666666666,18.333333333333332,76,12.666666666666666,108.57142857142857,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2023-01-22,67.0,16.75,98.52941176470588,14.705882352941178,81,11.571428571428571,94.18604651162791,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2023-12-14,79.0,26.333333333333332,103.94736842105263,14.473684210526317,93,13.285714285714286,96.875,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2024-01-15,76.0,19.0,102.7027027027027,14.864864864864865,94,11.75,94.94949494949495,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2024-01-18,40.0,13.333333333333334,97.5609756097561,12.195121951219512,99,12.375,98.01980198019803,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2024-01-20,48.0,24.0,111.62790697674419,13.953488372093023,124,15.5,109.73451327433628,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2024-01-23,44.0,44.0,157.14285714285714,21.428571428571427,125,15.625,109.64912280701755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2024-01-30,34.0,34.0,161.9047619047619,23.809523809523807,127,15.875,108.54700854700855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874081.0,2024-02-06,41.0,41.0,128.125,18.75,135,15.0,103.05343511450383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1874081.0,2024-02-08,37.0,18.5,108.8235294117647,14.705882352941178,136,13.6,100.74074074074073,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1874081.0,2024-02-10,13.0,6.5,56.52173913043478,4.3478260869565215,137,13.7,100.73529411764706,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1874081.0,2024-02-19,17.0,5.666666666666667,58.620689655172406,3.4482758620689653,142,12.909090909090908,99.3006993006993,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1874081.0,2024-03-08,16.0,4.0,51.61290322580645,3.225806451612903,143,11.916666666666666,96.62162162162163,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1881193.0,2021-12-06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2021-12-08,10.0,0.0,66.66666666666666,0.0,2,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2021-12-10,47.5,19.0,172.72727272727272,18.181818181818183,19,19.0,172.72727272727272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2021-12-11,43.33333333333333,13.0,123.80952380952381,14.285714285714285,26,13.0,123.80952380952381,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2021-12-12,41.25,11.0,117.85714285714286,14.285714285714285,33,11.0,117.85714285714286,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2021-12-14,39.0,9.75,118.18181818181819,15.151515151515152,39,9.75,118.18181818181819,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2021-12-17,69.0,17.25,191.66666666666669,27.77777777777778,71,17.75,182.05128205128204,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2021-12-19,53.0,17.666666666666668,182.75862068965517,27.586206896551722,72,18.0,180.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2022-01-28,53.0,17.666666666666668,176.66666666666666,23.333333333333332,79,15.8,154.90196078431373,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2022-01-29,69.0,23.0,181.57894736842107,23.684210526315788,102,17.0,154.54545454545453,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2022-01-31,65.0,21.666666666666668,180.55555555555557,22.22222222222222,104,14.857142857142858,150.72463768115944,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2022-09-01,39.0,9.75,118.18181818181819,12.121212121212121,110,13.75,152.77777777777777,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2022-09-13,39.0,7.8,111.42857142857143,11.428571428571429,111,12.333333333333334,148.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2022-12-06,35.0,7.0,112.90322580645163,12.903225806451612,114,11.4,139.02439024390242,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2022-12-13,12.0,2.4,70.58823529411765,5.88235294117647,114,10.363636363636363,137.34939759036143,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2023-08-17,24.0,4.8,120.0,15.0,128,10.666666666666666,143.82022471910113,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881193.0,2023-08-19,26.0,6.5,118.18181818181819,13.636363636363635,136,11.333333333333334,144.6808510638298,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883790.0,2021-11-28,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883790.0,2021-12-05,280.0,56.0,121.73913043478262,13.043478260869565,56,56.0,121.73913043478262,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1883790.0,2021-12-10,142.5,28.5,113.99999999999999,12.0,57,28.5,113.99999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1883790.0,2021-12-18,115.0,23.0,106.15384615384616,9.230769230769232,69,23.0,106.15384615384616,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1883790.0,2021-12-27,181.25,36.25,120.83333333333333,14.166666666666666,145,36.25,120.83333333333333,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1883790.0,2021-12-30,202.0,40.4,122.42424242424241,13.939393939393941,202,40.4,122.42424242424241,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1883790.0,2021-12-31,152.0,30.4,119.68503937007875,14.173228346456693,208,34.666666666666664,120.23121387283237,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1883790.0,2022-12-30,177.0,35.4,123.77622377622377,15.384615384615385,234,33.42857142857143,121.24352331606218,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1883790.0,2022-12-31,186.0,37.2,125.67567567567568,16.89189189189189,255,31.875,119.71830985915493,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2021-03-28,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2021-03-30,20.0,4.0,66.66666666666666,0.0,4,4.0,66.66666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2022-01-29,12.5,2.5,62.5,0.0,5,2.5,62.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2022-02-03,20.0,6.0,80.0,6.666666666666667,12,6.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2022-02-07,105.0,28.0,127.27272727272727,16.666666666666664,84,28.0,127.27272727272727,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2022-02-08,86.0,21.5,116.21621621621621,14.864864864864865,86,21.5,116.21621621621621,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2023-01-07,101.0,25.25,123.17073170731707,15.853658536585366,105,21.0,119.31818181818181,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2023-01-14,108.0,27.0,114.89361702127661,13.829787234042554,113,18.833333333333332,110.78431372549021,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2023-01-16,110.0,22.0,119.56521739130434,14.130434782608695,122,17.428571428571427,114.01869158878503,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2023-01-19,53.0,10.6,82.8125,6.25,137,17.125,105.38461538461539,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2023-01-30,87.0,17.4,96.66666666666667,8.88888888888889,173,19.22222222222222,105.48780487804879,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2024-01-19,82.0,16.4,90.10989010989012,8.791208791208792,187,18.7,104.46927374301676,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2024-01-26,114.0,22.8,108.57142857142857,13.333333333333334,227,20.636363636363637,109.66183574879227,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2024-01-29,105.0,26.25,100.96153846153845,12.5,227,20.636363636363637,107.58293838862558,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2024-02-02,91.0,22.75,107.05882352941177,14.117647058823529,228,19.0,106.04651162790697,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2024-02-03,114.0,28.5,117.5257731958763,15.463917525773196,287,22.076923076923077,109.96168582375478,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2024-02-07,101.0,25.25,112.22222222222223,14.444444444444443,288,20.571428571428573,107.0631970260223,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2024-02-09,78.0,19.5,105.40540540540539,13.513513513513514,305,20.333333333333332,108.54092526690391,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2024-02-17,102.0,20.4,114.6067415730337,14.606741573033707,329,20.5625,109.66666666666667,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2024-02-19,111.0,22.2,121.97802197802199,16.483516483516482,339,19.941176470588236,110.78431372549021,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1884672.0,2024-02-23,80.0,16.0,123.07692307692308,16.923076923076923,367,20.38888888888889,112.57668711656441,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-02-11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-02-13,270.0,54.0,128.57142857142858,19.047619047619047,54,54.0,128.57142857142858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-02-14,240.0,48.0,133.33333333333331,19.444444444444446,96,48.0,133.33333333333331,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-02-22,163.33333333333331,32.666666666666664,127.27272727272727,18.181818181818183,98,32.666666666666664,127.27272727272727,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-02-23,171.25,34.25,130.47619047619048,19.047619047619047,137,34.25,130.47619047619048,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-02-24,184.0,46.0,120.26143790849673,15.686274509803921,184,46.0,120.26143790849673,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-02-26,144.0,36.0,112.5,13.28125,198,39.6,116.47058823529413,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-02-27,177.0,44.25,112.73885350318471,12.101910828025478,273,45.5,119.21397379912663,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-02-28,207.0,51.75,121.05263157894737,13.450292397660817,305,43.57142857142857,122.98387096774192,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-06-26,207.0,51.75,113.11475409836065,11.475409836065573,344,43.0,119.44444444444444,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-06-27,177.0,35.4,121.23287671232876,13.698630136986301,361,40.111111111111114,120.73578595317727,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-06-29,205.0,41.0,128.9308176100629,15.723270440251572,403,40.3,122.49240121580547,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-07-01,147.0,29.4,132.43243243243242,18.01801801801802,420,38.18181818181818,123.52941176470588,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-07-24,117.0,23.4,121.875,16.666666666666664,422,35.166666666666664,122.67441860465115,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-09-10,147.0,29.4,141.34615384615387,19.230769230769234,491,37.76923076923077,125.25510204081634,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-09-12,168.0,33.6,136.58536585365854,17.073170731707318,529,37.785714285714285,125.35545023696682,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-09-14,144.0,28.8,128.57142857142858,15.178571428571427,547,36.46666666666667,124.03628117913831,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-10-26,183.0,45.75,127.97202797202797,13.986013986013987,603,40.2,124.84472049689441,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-10-30,220.0,55.0,130.17751479289942,14.792899408284024,642,40.125,125.14619883040936,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-11-02,162.0,40.5,121.80451127819549,13.533834586466165,653,38.411764705882355,124.3809523809524,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2021-11-06,128.0,32.0,118.5185185185185,13.88888888888889,657,36.5,123.9622641509434,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2022-02-10,112.0,28.0,115.46391752577318,13.402061855670103,659,34.68421052631579,122.4907063197026,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2022-02-13,66.0,13.2,108.19672131147541,14.754098360655737,669,33.45,122.97794117647058,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2022-02-15,34.0,6.8,89.47368421052632,13.157894736842104,676,32.19047619047619,122.68602540834846,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2022-02-20,69.0,13.8,106.15384615384616,13.846153846153847,722,32.81818181818182,122.37288135593221,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2022-06-14,99.0,19.8,108.79120879120879,14.285714285714285,756,32.869565217391305,121.73913043478262,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2022-07-27,120.0,24.0,116.50485436893203,15.53398058252427,779,32.458333333333336,121.52886115444619,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2022-07-31,167.0,33.4,128.46153846153848,18.461538461538463,836,33.44,124.03560830860533,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2022-08-03,230.0,46.0,132.9479768786127,18.497109826589593,906,34.84615384615385,125.13812154696133,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2022-08-05,258.0,51.6,137.96791443850267,20.32085561497326,980,36.2962962962963,126.12612612612612,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-01-11,266.0,53.2,135.71428571428572,19.897959183673468,1022,36.5,125.09179926560587,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-01-13,244.0,48.8,136.31284916201116,20.11173184357542,1023,35.275862068965516,124.7560975609756,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1884973.0,2023-01-14,191.0,38.2,121.656050955414,16.560509554140125,1027,34.233333333333334,123.58604091456078,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1884973.0,2023-01-17,123.0,24.6,108.84955752212389,15.04424778761062,1029,33.193548387096776,122.93906810035841,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1884973.0,2023-01-18,94.0,18.8,85.45454545454545,10.0,1074,33.5625,121.08229988726042,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1884973.0,2023-01-21,52.0,10.4,73.23943661971832,7.042253521126761,1074,32.54545454545455,120.94594594594594,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1884973.0,2023-01-24,57.0,11.4,76.0,8.0,1080,31.764705882352942,120.67039106145252,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-02-06,98.0,19.6,89.0909090909091,10.909090909090908,1125,32.142857142857146,119.55366631243358,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-02-09,96.0,19.2,87.27272727272727,10.909090909090908,1125,31.25,118.79619852164731,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-03-25,147.0,29.4,128.94736842105263,19.298245614035086,1221,33.0,121.97802197802199,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-03-26,168.0,33.6,134.4,19.2,1242,32.68421052631579,122.60612043435341,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-03-28,230.0,46.0,157.53424657534248,24.65753424657534,1310,33.58974358974359,125.84053794428434,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-08-30,268.0,53.6,186.11111111111111,29.86111111111111,1393,34.825,128.38709677419357,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-09-01,324.0,64.8,179.00552486187846,27.624309392265197,1449,35.34146341463415,128.45744680851064,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-12-12,231.0,46.2,169.85294117647058,25.735294117647058,1452,34.57142857142857,127.70448548812665,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2023-12-14,259.0,51.8,171.52317880794703,27.81456953642384,1501,34.906976744186046,128.95189003436428,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-01-13,199.0,39.8,146.3235294117647,22.058823529411764,1509,34.29545454545455,128.2073067119796,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-01-15,116.0,29.0,123.40425531914893,18.085106382978726,1509,34.29545454545455,127.98982188295165,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-01-17,98.0,24.5,118.07228915662651,15.66265060240964,1547,34.37777777777778,127.7456647398844,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-01-20,103.0,25.75,118.39080459770115,16.091954022988507,1555,33.80434782608695,127.04248366013071,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-01-24,58.0,14.5,84.05797101449275,7.246376811594203,1559,33.170212765957444,126.43957826439578,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-01-31,129.0,43.0,115.17857142857142,12.5,1638,34.851063829787236,127.07525213343678,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-07,129.0,32.25,116.21621621621621,12.612612612612612,1638,34.125,126.97674418604652,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-08,96.0,32.0,110.34482758620689,12.643678160919542,1643,34.229166666666664,126.5793528505393,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-10,115.0,38.333333333333336,117.34693877551021,13.26530612244898,1670,34.08163265306123,126.32375189107412,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-13,169.0,56.333333333333336,130.0,16.153846153846153,1728,34.56,126.7791636096845,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-16,94.0,23.5,116.0493827160494,13.580246913580247,1732,33.96078431372549,126.42335766423358,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-18,98.0,24.5,107.6923076923077,12.087912087912088,1736,33.38461538461539,125.70601013758147,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-20,172.0,43.0,125.54744525547446,15.328467153284672,1815,34.90384615384615,126.4808362369338,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-21,203.0,50.75,127.67295597484276,15.723270440251572,1873,35.339622641509436,126.46860229574612,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-23,154.0,38.5,123.2,15.2,1882,34.851851851851855,126.47849462365592,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-25,178.0,44.5,122.75862068965517,14.482758620689657,1910,34.72727272727273,126.07260726072607,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-02-27,246.0,61.5,135.91160220994476,17.67955801104972,1982,35.392857142857146,126.88860435339309,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-03-03,207.0,41.4,134.41558441558442,18.83116883116883,2022,35.473684210526315,127.24984266834487,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884973.0,2024-03-05,162.0,32.4,139.6551724137931,21.551724137931032,2035,35.08620689655172,127.4264245460238,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
